Date,Region,Product,Price,Quantity,Total_Sale,Client_ID
2023-02-28,Sul,Cosmético,66.63,5,333.15,67
2023-02-28,Sul,Medicamento C,53.72,8,429.76,120
2023-02-28,Sul,Medicamento A,81.27,8,650.16,195
2023-02-28,Sul,Medicamento C,91.86,6,551.16,81
2023-02-28,Sul,Produto de Higiene,9.34,4,37.36,190
2023-02-28,Sul,Medicamento B,6.54,9,58.86,150
2023-02-28,Sul,Cosmético,73.4,5,367.0,40
2023-02-28,Sul,Medicamento B,36.34,7,254.38,146
2023-02-28,Sul,Medicamento B,52.43,6,314.58,66
2023-02-28,Sul,Produto de Higiene,96.82,8,774.56,118
2023-02-28,Sul,Medicamento B,74.61,6,447.66,44
2023-02-28,Sul,Medicamento B,73.43,8,587.44,48
2023-02-28,Sul,Cosmético,99.08,1,99.08,135
2023-02-28,Sul,Medicamento A,84.71,2,169.42,172
2023-02-28,Sul,Medicamento A,77.61,7,543.27,36
2023-02-28,Sul,Medicamento B,11.46,3,34.38,3
2023-02-28,Sul,Medicamento B,53.04,6,318.24,16
2023-02-28,Sul,Cosmético,65.58,10,655.8,124
2023-02-28,Sul,Produto de Higiene,6.49,9,58.41,142
2023-02-28,Sul,Produto de Higiene,6.13,9,55.17,185
2023-02-28,Sul,Medicamento C,55.9,5,279.5,5
2023-02-28,Sul,Cosmético,82.25,7,575.75,46
2023-02-28,Sul,Medicamento A,92.21,9,829.89,39
2023-02-28,Sul,Medicamento B,23.23,9,209.07,65
2023-02-28,Sul,Medicamento C,30.4,7,212.8,21
2023-02-28,Sul,Medicamento C,96.13,8,769.04,145
2023-02-28,Sul,Medicamento B,99.07,4,396.28,77
2023-02-28,Sul,Medicamento A,67.1,1,67.1,24
2023-02-28,Sul,Produto de Higiene,41.03,9,369.27,122
2023-02-28,Sul,Medicamento A,65.49,3,196.47,22
2023-02-28,Sul,Produto de Higiene,85.31,6,511.86,145
2023-02-28,Sul,Medicamento A,90.01,1,90.01,59
2023-02-28,Sul,Medicamento B,90.62,10,906.2,122
2023-02-28,Sul,Medicamento C,9.42,2,18.84,176
2023-02-28,Sul,Medicamento C,90.43,10,904.3,169
2023-02-28,Sul,Medicamento A,22.04,6,132.24,5
2023-02-28,Sul,Medicamento B,60.77,7,425.39,20
2023-02-28,Sul,Medicamento C,20.43,4,81.72,146
2023-02-28,Sul,Produto de Higiene,69.32,9,623.88,85
2023-02-28,Sul,Produto de Higiene,76.78,3,230.34,177
2023-02-28,Sul,Medicamento A,52.58,6,315.48,14
2023-02-28,Sul,Medicamento A,46.52,2,93.04,88
2023-02-28,Sul,Cosmético,78.06,10,780.6,102
2023-02-28,Sul,Medicamento C,7.81,5,39.05,116
2023-02-28,Sul,Produto de Higiene,26.67,9,240.03,97
2023-02-28,Sul,Produto de Higiene,22.65,10,226.5,170
2023-02-28,Sul,Produto de Higiene,13.14,10,131.4,76
2023-02-28,Sul,Medicamento B,72.75,2,145.5,69
2023-02-28,Sul,Medicamento B,41.1,3,123.3,190
2023-02-28,Sul,Produto de Higiene,35.08,2,70.16,24
2023-02-28,Sul,Medicamento A,94.58,8,756.64,93
2023-02-28,Sul,Medicamento C,14.71,2,29.42,48
2023-02-28,Sul,Produto de Higiene,47.64,9,428.76,132
2023-02-28,Sul,Produto de Higiene,14.81,2,29.62,91
2023-02-28,Sul,Cosmético,13.84,10,138.4,84
2023-02-28,Sul,Produto de Higiene,6.17,7,43.19,100
2023-02-28,Sul,Medicamento A,73.86,9,664.74,63
2023-02-28,Sul,Cosmético,54.5,7,381.5,44
2023-02-28,Sul,Medicamento B,30.55,5,152.75,127
2023-02-28,Sudeste,Medicamento A,20.88,5,104.4,108
2023-02-28,Sudeste,Medicamento C,51.0,2,102.0,93
2023-02-28,Sudeste,Medicamento C,94.7,8,757.6,153
2023-02-28,Sudeste,Cosmético,23.58,2,47.16,35
2023-02-28,Sudeste,Medicamento C,5.64,7,39.48,86
2023-02-28,Sudeste,Cosmético,41.09,6,246.54,113
2023-02-28,Sudeste,Medicamento C,45.91,10,459.1,35
2023-02-28,Sudeste,Medicamento C,35.46,4,141.84,123
2023-02-28,Sudeste,Medicamento C,21.88,7,153.16,82
2023-02-28,Sudeste,Medicamento C,74.81,8,598.48,148
2023-02-28,Sudeste,Medicamento B,35.96,5,179.8,101
2023-02-28,Sudeste,Medicamento C,15.82,10,158.2,52
2023-02-28,Sudeste,Cosmético,99.74,3,299.22,175
2023-02-28,Sudeste,Cosmético,7.56,8,60.48,182
2023-02-28,Sudeste,Medicamento B,46.65,5,233.25,178
2023-02-28,Sudeste,Medicamento A,82.8,7,579.6,173
2023-02-28,Sudeste,Produto de Higiene,18.22,5,91.1,62
2023-02-28,Sudeste,Medicamento C,67.57,7,472.99,97
2023-02-28,Sudeste,Medicamento A,47.66,10,476.6,123
2023-02-28,Sudeste,Cosmético,43.08,9,387.72,178
2023-02-28,Sudeste,Produto de Higiene,56.65,6,339.9,180
2023-02-28,Sudeste,Cosmético,61.41,2,122.82,28
2023-02-28,Sudeste,Medicamento B,67.47,6,404.82,43
2023-02-28,Sudeste,Cosmético,9.21,7,64.47,193
2023-02-28,Sudeste,Medicamento C,96.74,7,677.18,28
2023-02-28,Sudeste,Medicamento A,14.37,4,57.48,131
2023-02-28,Sudeste,Cosmético,58.01,10,580.1,57
2023-02-28,Sudeste,Produto de Higiene,40.54,8,324.32,198
2023-02-28,Sudeste,Cosmético,70.59,3,211.77,89
2023-02-28,Sudeste,Medicamento A,50.86,5,254.3,107
2023-02-28,Sudeste,Medicamento A,16.03,3,48.09,90
2023-02-28,Sudeste,Medicamento C,37.59,4,150.36,134
2023-02-28,Sudeste,Produto de Higiene,38.09,2,76.18,113
2023-02-28,Sudeste,Produto de Higiene,35.3,5,176.5,12
2023-02-28,Sudeste,Medicamento A,7.15,6,42.9,166
2023-02-28,Sudeste,Medicamento A,69.33,3,207.99,190
2023-02-28,Sudeste,Medicamento B,54.02,9,486.18,41
2023-02-28,Sudeste,Medicamento C,58.19,8,465.52,60
2023-02-28,Sudeste,Produto de Higiene,64.83,3,194.49,164
2023-02-28,Sudeste,Produto de Higiene,42.58,10,425.8,51
2023-02-28,Sudeste,Produto de Higiene,61.26,7,428.82,2
2023-02-28,Sudeste,Medicamento B,24.55,2,49.1,148
2023-02-28,Sudeste,Medicamento A,80.95,9,728.55,48
2023-02-28,Sudeste,Medicamento C,35.97,8,287.76,30
2023-02-28,Sudeste,Medicamento C,68.72,8,549.76,136
2023-02-28,Sudeste,Medicamento C,61.71,10,617.1,101
2023-02-28,Sudeste,Cosmético,15.85,6,95.1,118
2023-02-28,Sudeste,Cosmético,21.39,5,106.95,158
2023-02-28,Sudeste,Cosmético,13.05,3,39.15,81
2023-02-28,Sudeste,Medicamento A,27.66,2,55.32,47
2023-02-28,Sudeste,Medicamento C,70.88,9,637.92,100
2023-02-28,Sudeste,Produto de Higiene,61.66,10,616.6,99
2023-02-28,Sudeste,Produto de Higiene,22.65,9,203.85,178
2023-02-28,Sudeste,Medicamento B,57.72,8,461.76,74
2023-02-28,Sudeste,Medicamento B,22.77,8,182.16,159
2023-02-28,Sudeste,Medicamento A,87.22,1,87.22,125
2023-02-28,Sudeste,Medicamento B,23.54,7,164.78,144
2023-02-28,Sudeste,Cosmético,67.04,7,469.28,176
2023-02-28,Sudeste,Produto de Higiene,44.48,8,355.84,126
2023-02-28,Centro-Oeste,Medicamento A,58.71,4,234.84,75
2023-02-28,Centro-Oeste,Medicamento A,31.11,9,279.99,74
2023-02-28,Centro-Oeste,Medicamento B,79.17,10,791.7,191
2023-02-28,Centro-Oeste,Produto de Higiene,57.22,2,114.44,147
2023-02-28,Centro-Oeste,Medicamento A,30.45,9,274.05,94
2023-02-28,Centro-Oeste,Cosmético,83.15,1,83.15,195
2023-02-28,Centro-Oeste,Produto de Higiene,56.9,7,398.3,27
2023-02-28,Centro-Oeste,Medicamento B,33.28,1,33.28,116
2023-02-28,Centro-Oeste,Medicamento C,38.11,2,76.22,113
2023-02-28,Centro-Oeste,Medicamento A,78.69,4,314.76,54
2023-02-28,Centro-Oeste,Cosmético,70.47,10,704.7,162
2023-02-28,Centro-Oeste,Produto de Higiene,20.77,3,62.31,53
2023-02-28,Centro-Oeste,Medicamento B,81.52,10,815.2,90
2023-02-28,Centro-Oeste,Cosmético,31.7,9,285.3,44
2023-02-28,Centro-Oeste,Medicamento C,98.01,5,490.05,75
2023-02-28,Centro-Oeste,Cosmético,30.4,9,273.6,174
2023-02-28,Centro-Oeste,Medicamento A,17.88,7,125.16,16
2023-02-28,Centro-Oeste,Medicamento C,87.37,3,262.11,180
2023-02-28,Centro-Oeste,Medicamento B,28.72,6,172.32,64
2023-02-28,Centro-Oeste,Produto de Higiene,51.5,10,515.0,162
2023-02-28,Centro-Oeste,Medicamento C,64.64,7,452.48,116
2023-02-28,Centro-Oeste,Medicamento A,65.19,2,130.38,104
2023-02-28,Centro-Oeste,Cosmético,76.23,6,457.38,117
2023-02-28,Centro-Oeste,Produto de Higiene,36.09,1,36.09,199
2023-02-28,Centro-Oeste,Medicamento A,74.44,8,595.52,163
2023-02-28,Centro-Oeste,Medicamento C,85.76,9,771.84,102
2023-02-28,Centro-Oeste,Medicamento B,96.97,4,387.88,127
2023-02-28,Centro-Oeste,Medicamento C,35.67,5,178.35,87
2023-02-28,Centro-Oeste,Cosmético,59.9,10,599.0,125
2023-02-28,Centro-Oeste,Medicamento C,89.94,1,89.94,12
2023-02-28,Centro-Oeste,Medicamento A,64.49,8,515.92,5
2023-02-28,Centro-Oeste,Medicamento A,93.3,3,279.9,113
2023-02-28,Centro-Oeste,Produto de Higiene,5.06,7,35.42,52
2023-02-28,Centro-Oeste,Medicamento B,88.8,5,444.0,41
2023-02-28,Centro-Oeste,Medicamento C,13.87,6,83.22,65
2023-02-28,Centro-Oeste,Medicamento A,40.33,3,120.99,14
2023-02-28,Centro-Oeste,Produto de Higiene,64.43,4,257.72,110
2023-02-28,Centro-Oeste,Medicamento A,71.85,1,71.85,55
2023-02-28,Centro-Oeste,Produto de Higiene,12.4,10,124.0,58
2023-02-28,Centro-Oeste,Cosmético,69.6,1,69.6,3
2023-02-28,Centro-Oeste,Medicamento C,82.63,7,578.41,178
2023-02-28,Centro-Oeste,Medicamento B,50.38,4,201.52,99
2023-02-28,Centro-Oeste,Medicamento A,74.42,2,148.84,27
2023-02-28,Centro-Oeste,Medicamento C,39.92,5,199.6,36
2023-02-28,Centro-Oeste,Produto de Higiene,78.48,3,235.44,165
2023-02-28,Centro-Oeste,Medicamento B,11.5,10,115.0,3
2023-02-28,Centro-Oeste,Cosmético,66.75,8,534.0,90
2023-02-28,Centro-Oeste,Medicamento B,64.67,3,194.01,106
2023-02-28,Centro-Oeste,Cosmético,70.22,4,280.88,23
2023-02-28,Centro-Oeste,Medicamento A,18.3,2,36.6,151
2023-02-28,Centro-Oeste,Produto de Higiene,38.4,7,268.8,81
2023-02-28,Centro-Oeste,Medicamento B,28.54,2,57.08,64
2023-02-28,Centro-Oeste,Cosmético,62.09,10,620.9,73
2023-02-28,Centro-Oeste,Medicamento A,85.55,5,427.75,53
2023-02-28,Centro-Oeste,Cosmético,62.66,4,250.64,192
2023-02-28,Centro-Oeste,Produto de Higiene,33.08,1,33.08,62
2023-02-28,Centro-Oeste,Produto de Higiene,41.66,4,166.64,128
2023-02-28,Centro-Oeste,Cosmético,11.75,1,11.75,93
2023-02-28,Centro-Oeste,Medicamento C,17.54,10,175.4,108
2023-02-28,Centro-Oeste,Medicamento C,56.9,3,170.7,196
2023-03-31,Norte,Medicamento A,6.59,2,13.18,4
2023-03-31,Norte,Medicamento C,25.5,1,25.5,102
2023-03-31,Norte,Cosmético,32.22,9,289.98,197
2023-03-31,Norte,Produto de Higiene,45.24,7,316.68,22
2023-03-31,Norte,Cosmético,56.08,3,168.24,72
2023-03-31,Norte,Medicamento A,34.44,9,309.96,53
2023-03-31,Norte,Medicamento B,55.96,7,391.72,151
2023-03-31,Norte,Medicamento A,34.47,7,241.29,187
2023-03-31,Norte,Medicamento B,10.5,2,21.0,112
2023-03-31,Norte,Medicamento A,48.07,10,480.7,15
2023-03-31,Norte,Medicamento C,68.28,3,204.84,31
2023-03-31,Norte,Medicamento A,72.25,1,72.25,42
2023-03-31,Norte,Produto de Higiene,95.54,9,859.86,133
2023-03-31,Norte,Medicamento C,20.86,3,62.58,192
2023-03-31,Norte,Medicamento C,74.63,2,149.26,198
2023-03-31,Norte,Medicamento A,36.83,7,257.81,70
2023-03-31,Norte,Cosmético,11.07,10,110.7,161
2023-03-31,Norte,Medicamento A,52.13,9,469.17,93
2023-03-31,Norte,Medicamento A,52.46,10,524.6,43
2023-03-31,Norte,Medicamento C,19.94,2,39.88,147
2023-03-31,Norte,Medicamento A,26.7,9,240.3,1
2023-03-31,Norte,Medicamento A,86.58,1,86.58,63
2023-03-31,Norte,Medicamento A,49.82,7,348.74,39
2023-03-31,Norte,Medicamento B,93.46,1,93.46,142
2023-03-31,Norte,Produto de Higiene,26.33,4,105.32,107
2023-03-31,Norte,Medicamento C,30.77,2,61.54,147
2023-03-31,Norte,Medicamento C,16.34,1,16.34,46
2023-03-31,Norte,Medicamento B,81.41,1,81.41,103
2023-03-31,Norte,Medicamento A,88.31,5,441.55,199
2023-03-31,Norte,Medicamento C,36.09,9,324.81,117
2023-03-31,Norte,Medicamento A,40.05,5,200.25,145
2023-03-31,Norte,Medicamento C,75.26,4,301.04,119
2023-03-31,Norte,Medicamento C,61.21,8,489.68,198
2023-03-31,Norte,Medicamento B,74.58,9,671.22,195
2023-03-31,Norte,Medicamento B,19.3,7,135.1,7
2023-03-31,Norte,Medicamento B,56.45,1,56.45,86
2023-03-31,Norte,Medicamento A,77.1,7,539.7,189
2023-03-31,Norte,Medicamento C,14.88,9,133.92,61
2023-03-31,Norte,Produto de Higiene,51.74,1,51.74,37
2023-03-31,Norte,Medicamento C,13.84,4,55.36,134
2023-03-31,Norte,Produto de Higiene,71.58,6,429.48,118
2023-03-31,Norte,Medicamento A,60.17,9,541.53,35
2023-03-31,Norte,Produto de Higiene,12.11,10,121.1,16
2023-03-31,Norte,Produto de Higiene,67.93,3,203.79,61
2023-03-31,Norte,Medicamento C,29.79,6,178.74,101
2023-03-31,Norte,Medicamento C,35.22,5,176.1,60
2023-03-31,Norte,Medicamento A,94.64,3,283.92,200
2023-03-31,Norte,Cosmético,15.35,2,30.7,43
2023-03-31,Norte,Produto de Higiene,49.28,7,344.96,31
2023-03-31,Norte,Cosmético,39.04,4,156.16,116
2023-03-31,Norte,Medicamento C,49.02,2,98.04,24
2023-03-31,Norte,Medicamento B,81.72,5,408.6,181
2023-03-31,Norte,Cosmético,8.83,6,52.98,38
2023-03-31,Norte,Medicamento A,72.56,6,435.36,102
2023-03-31,Norte,Cosmético,9.65,5,48.25,67
2023-03-31,Norte,Medicamento B,7.95,7,55.65,116
2023-03-31,Norte,Cosmético,76.07,4,304.28,25
2023-03-31,Norte,Produto de Higiene,14.68,3,44.04,32
2023-03-31,Norte,Medicamento A,10.86,4,43.44,34
2023-03-31,Norte,Medicamento B,83.25,6,499.5,176
2023-03-31,Norte,Medicamento A,60.32,5,301.6,20
2023-03-31,Norte,Medicamento A,99.73,4,398.92,166
2023-03-31,Norte,Produto de Higiene,81.88,2,163.76,85
2023-03-31,Norte,Medicamento A,9.06,8,72.48,13
2023-03-31,Norte,Medicamento B,92.79,7,649.53,186
2023-03-31,Norte,Produto de Higiene,52.13,7,364.91,175
2023-03-31,Norte,Produto de Higiene,21.42,4,85.68,48
2023-03-31,Norte,Medicamento C,31.59,3,94.77,9
2023-03-31,Norte,Cosmético,63.82,4,255.28,166
2023-03-31,Norte,Medicamento C,52.39,9,471.51,123
2023-03-31,Norte,Medicamento A,13.33,7,93.31,36
2023-03-31,Norte,Produto de Higiene,23.95,9,215.55,64
2023-03-31,Norte,Cosmético,80.51,7,563.57,183
2023-03-31,Norte,Medicamento C,50.57,8,404.56,89
2023-03-31,Norte,Cosmético,52.73,7,369.11,70
2023-03-31,Norte,Medicamento B,7.48,10,74.8,57
2023-03-31,Norte,Medicamento A,90.1,5,450.5,15
2023-03-31,Norte,Produto de Higiene,55.3,10,553.0,60
2023-03-31,Norte,Medicamento B,14.51,4,58.04,69
2023-03-31,Norte,Cosmético,82.55,1,82.55,196
2023-03-31,Nordeste,Cosmético,85.42,7,597.94,91
2023-03-31,Nordeste,Medicamento B,21.73,10,217.3,82
2023-03-31,Nordeste,Medicamento C,91.83,1,91.83,181
2023-03-31,Nordeste,Medicamento C,95.02,10,950.2,37
2023-03-31,Nordeste,Cosmético,95.1,8,760.8,139
2023-03-31,Nordeste,Medicamento C,21.68,1,21.68,24
2023-03-31,Nordeste,Medicamento A,27.1,4,108.4,6
2023-03-31,Nordeste,Cosmético,50.41,6,302.46,158
2023-03-31,Nordeste,Medicamento B,81.61,6,489.66,184
2023-03-31,Nordeste,Medicamento B,92.28,6,553.68,16
2023-03-31,Nordeste,Medicamento A,19.03,3,57.09,199
2023-03-31,Nordeste,Medicamento A,85.42,6,512.52,19
2023-03-31,Nordeste,Medicamento C,71.93,7,503.51,151
2023-03-31,Nordeste,Medicamento A,36.97,6,221.82,35
2023-03-31,Nordeste,Medicamento B,74.57,7,521.99,164
2023-03-31,Nordeste,Produto de Higiene,66.67,3,200.01,182
2023-03-31,Nordeste,Cosmético,70.89,10,708.9,92
2023-03-31,Nordeste,Medicamento B,68.23,3,204.69,97
2023-03-31,Nordeste,Medicamento C,74.73,5,373.65,33
2023-03-31,Nordeste,Medicamento B,74.24,10,742.4,101
2023-03-31,Nordeste,Cosmético,8.08,10,80.8,82
2023-03-31,Nordeste,Cosmético,25.99,10,259.9,27
2023-03-31,Nordeste,Produto de Higiene,18.36,2,36.72,61
2023-03-31,Nordeste,Medicamento C,98.33,3,294.99,163
2023-03-31,Nordeste,Medicamento A,83.06,6,498.36,115
2023-03-31,Nordeste,Medicamento A,30.2,4,120.8,178
2023-03-31,Nordeste,Medicamento A,38.3,2,76.6,185
2023-03-31,Nordeste,Medicamento A,9.57,8,76.56,188
2023-03-31,Nordeste,Produto de Higiene,97.06,7,679.42,127
2023-03-31,Nordeste,Produto de Higiene,38.37,7,268.59,26
2023-03-31,Nordeste,Produto de Higiene,79.93,10,799.3,167
2023-03-31,Nordeste,Medicamento B,20.45,2,40.9,9
2023-03-31,Nordeste,Medicamento C,6.91,5,34.55,27
2023-03-31,Nordeste,Medicamento A,37.47,7,262.29,42
2023-03-31,Nordeste,Medicamento A,56.97,2,113.94,87
2023-03-31,Nordeste,Cosmético,98.6,8,788.8,181
2023-03-31,Nordeste,Medicamento A,45.98,3,137.94,156
2023-03-31,Nordeste,Produto de Higiene,19.92,2,39.84,85
2023-03-31,Nordeste,Medicamento B,97.57,7,682.99,179
2023-03-31,Nordeste,Cosmético,73.59,9,662.31,68
2023-03-31,Nordeste,Medicamento C,33.25,2,66.5,13
2023-03-31,Nordeste,Produto de Higiene,59.32,8,474.56,40
2023-03-31,Nordeste,Medicamento A,39.28,7,274.96,23
2023-03-31,Nordeste,Medicamento C,83.27,10,832.7,123
2023-03-31,Nordeste,Medicamento B,14.21,4,56.84,44
2023-03-31,Nordeste,Medicamento C,97.82,8,782.56,30
2023-03-31,Nordeste,Medicamento C,79.56,8,636.48,126
2023-03-31,Nordeste,Medicamento C,13.66,9,122.94,100
2023-03-31,Nordeste,Medicamento B,40.25,7,281.75,95
2023-03-31,Nordeste,Medicamento B,47.35,5,236.75,113
2023-03-31,Nordeste,Produto de Higiene,30.02,5,150.1,145
2023-03-31,Nordeste,Medicamento A,19.36,2,38.72,22
2023-03-31,Nordeste,Medicamento C,81.78,7,572.46,194
2023-03-31,Nordeste,Cosmético,26.61,1,26.61,100
2023-03-31,Nordeste,Cosmético,44.77,9,402.93,176
2023-03-31,Nordeste,Produto de Higiene,59.41,4,237.64,122
2023-03-31,Nordeste,Medicamento C,12.5,1,12.5,129
2023-03-31,Nordeste,Cosmético,90.54,10,905.4,174
2023-03-31,Nordeste,Cosmético,19.01,8,152.08,45
2023-03-31,Nordeste,Medicamento B,97.36,4,389.44,33
2023-03-31,Nordeste,Medicamento A,45.22,7,316.54,52
2023-03-31,Nordeste,Medicamento B,84.24,5,421.2,82
2023-03-31,Nordeste,Medicamento A,13.27,9,119.43,102
2023-03-31,Nordeste,Cosmético,35.98,5,179.9,134
2023-03-31,Sul,Medicamento A,79.72,10,797.2,151
2023-03-31,Sul,Cosmético,79.26,2,158.52,107
2023-03-31,Sul,Medicamento B,19.08,10,190.8,150
2023-03-31,Sul,Medicamento A,92.87,10,928.7,200
2023-03-31,Sul,Medicamento A,79.65,9,716.85,89
2023-03-31,Sul,Produto de Higiene,30.09,8,240.72,147
2023-03-31,Sul,Cosmético,49.94,3,149.82,71
2023-03-31,Sul,Produto de Higiene,18.67,10,186.7,175
2023-03-31,Sul,Produto de Higiene,8.68,6,52.08,177
2023-03-31,Sul,Medicamento B,9.68,8,77.44,69
2023-03-31,Sul,Medicamento C,6.92,5,34.6,80
2023-03-31,Sul,Medicamento C,85.07,2,170.14,59
2023-03-31,Sul,Medicamento B,33.55,8,268.4,199
2023-03-31,Sul,Medicamento C,30.59,7,214.13,155
2023-03-31,Sul,Medicamento A,22.85,4,91.4,105
2023-03-31,Sul,Produto de Higiene,77.15,6,462.9,15
2023-03-31,Sul,Cosmético,80.19,2,160.38,80
2023-03-31,Sul,Cosmético,43.32,9,389.88,146
2023-03-31,Sul,Medicamento A,21.51,4,86.04,15
2023-03-31,Sul,Medicamento B,8.14,1,8.14,93
2023-03-31,Sul,Medicamento B,31.03,8,248.24,130
2023-03-31,Sul,Produto de Higiene,65.36,2,130.72,175
2023-03-31,Sul,Medicamento A,27.98,8,223.84,153
2023-03-31,Sul,Produto de Higiene,21.87,8,174.96,151
2023-03-31,Sul,Cosmético,38.23,3,114.69,67
2023-03-31,Sul,Medicamento A,32.08,7,224.56,13
2023-03-31,Sul,Medicamento B,86.11,4,344.44,57
2023-03-31,Sul,Medicamento B,69.38,5,346.9,167
2023-03-31,Sul,Produto de Higiene,53.76,1,53.76,122
2023-03-31,Sul,Medicamento B,66.5,10,665.0,3
2023-03-31,Sul,Medicamento B,28.98,5,144.9,183
2023-03-31,Sul,Medicamento C,45.26,7,316.82,90
2023-03-31,Sul,Produto de Higiene,28.94,8,231.52,78
2023-03-31,Sul,Cosmético,83.31,7,583.17,150
2023-03-31,Sul,Medicamento A,5.7,6,34.2,144
2023-03-31,Sul,Cosmético,62.86,5,314.3,176
2023-03-31,Sul,Medicamento A,50.77,6,304.62,71
2023-03-31,Sul,Medicamento C,86.84,5,434.2,168
2023-03-31,Sul,Medicamento C,22.89,9,206.01,196
2023-03-31,Sul,Medicamento B,90.47,10,904.7,104
2023-03-31,Sul,Medicamento C,69.67,1,69.67,168
2023-03-31,Sul,Produto de Higiene,99.76,5,498.8,108
2023-03-31,Sul,Produto de Higiene,41.89,1,41.89,150
2023-03-31,Sul,Cosmético,82.52,6,495.12,186
2023-03-31,Sul,Medicamento B,70.2,8,561.6,172
2023-03-31,Sul,Medicamento C,53.19,3,159.57,169
2023-03-31,Sul,Cosmético,22.21,2,44.42,121
2023-03-31,Sul,Medicamento B,75.39,9,678.51,196
2023-03-31,Sul,Medicamento B,94.96,6,569.76,168
2023-03-31,Sul,Medicamento A,26.11,4,104.44,191
2023-03-31,Sul,Medicamento C,44.94,6,269.64,96
2023-03-31,Sul,Medicamento C,60.63,8,485.04,31
2023-03-31,Sul,Produto de Higiene,10.1,10,101.0,149
2023-03-31,Sul,Cosmético,11.77,4,47.08,129
2023-03-31,Sul,Medicamento A,87.41,7,611.87,136
2023-03-31,Sul,Medicamento C,44.25,3,132.75,36
2023-03-31,Sul,Medicamento B,37.55,10,375.5,118
2023-03-31,Sul,Medicamento B,35.06,3,105.18,200
2023-03-31,Sul,Medicamento A,51.32,3,153.96,81
2023-03-31,Sul,Medicamento A,5.45,5,27.25,54
2023-03-31,Sul,Medicamento B,59.75,3,179.25,126
2023-03-31,Sul,Medicamento A,17.29,7,121.03,163
2023-03-31,Sul,Produto de Higiene,43.32,8,346.56,99
2023-03-31,Sul,Medicamento A,8.58,4,34.32,188
2023-03-31,Sul,Medicamento C,95.26,6,571.56,194
2023-03-31,Sul,Cosmético,23.1,1,23.1,161
2023-03-31,Sul,Medicamento B,26.5,6,159.0,80
2023-03-31,Sul,Medicamento B,14.76,9,132.84,151
2023-03-31,Sul,Medicamento C,20.87,1,20.87,77
2023-03-31,Sul,Medicamento C,48.31,9,434.79,153
2023-03-31,Sul,Cosmético,37.09,3,111.27,88
2023-03-31,Sul,Produto de Higiene,39.13,4,156.52,43
2023-03-31,Sul,Produto de Higiene,6.82,4,27.28,187
2023-03-31,Sul,Medicamento B,25.06,1,25.06,151
2023-03-31,Sul,Cosmético,21.05,6,126.3,183
2023-03-31,Sul,Medicamento A,40.64,5,203.2,198
2023-03-31,Sul,Cosmético,64.2,10,642.0,13
2023-03-31,Sul,Medicamento A,67.09,1,67.09,13
2023-03-31,Sul,Medicamento A,44.59,7,312.13,32
2023-03-31,Sudeste,Medicamento C,50.07,3,150.21,53
2023-03-31,Sudeste,Medicamento A,33.61,2,67.22,170
2023-03-31,Sudeste,Cosmético,30.65,10,306.5,180
2023-03-31,Sudeste,Medicamento B,44.79,2,89.58,131
2023-03-31,Sudeste,Cosmético,16.18,2,32.36,28
2023-03-31,Sudeste,Produto de Higiene,23.87,4,95.48,200
2023-03-31,Sudeste,Medicamento C,83.99,4,335.96,92
2023-03-31,Sudeste,Produto de Higiene,33.06,1,33.06,141
2023-03-31,Sudeste,Produto de Higiene,91.48,8,731.84,85
2023-03-31,Sudeste,Medicamento B,5.26,2,10.52,29
2023-03-31,Sudeste,Cosmético,68.56,3,205.68,24
2023-03-31,Sudeste,Cosmético,12.13,2,24.26,66
2023-03-31,Sudeste,Medicamento B,48.39,5,241.95,68
2023-03-31,Sudeste,Produto de Higiene,9.76,3,29.28,11
2023-03-31,Sudeste,Medicamento C,39.22,6,235.32,110
2023-03-31,Sudeste,Medicamento A,14.02,1,14.02,3
2023-03-31,Sudeste,Medicamento B,68.02,3,204.06,85
2023-03-31,Sudeste,Medicamento C,89.98,10,899.8,69
2023-03-31,Sudeste,Medicamento A,40.4,6,242.4,47
2023-03-31,Sudeste,Medicamento A,43.07,8,344.56,70
2023-03-31,Sudeste,Produto de Higiene,70.54,8,564.32,108
2023-03-31,Sudeste,Medicamento B,15.74,1,15.74,41
2023-03-31,Sudeste,Medicamento A,44.52,10,445.2,124
2023-03-31,Sudeste,Cosmético,69.45,3,208.35,157
2023-03-31,Sudeste,Produto de Higiene,79.02,10,790.2,8
2023-03-31,Sudeste,Medicamento B,50.89,8,407.12,29
2023-03-31,Sudeste,Produto de Higiene,46.87,2,93.74,67
2023-03-31,Sudeste,Medicamento C,6.17,9,55.53,197
2023-03-31,Sudeste,Cosmético,73.76,4,295.04,172
2023-03-31,Sudeste,Medicamento C,54.31,10,543.1,25
2023-03-31,Sudeste,Produto de Higiene,67.86,4,271.44,124
2023-03-31,Sudeste,Medicamento C,68.05,7,476.35,39
2023-03-31,Sudeste,Cosmético,89.75,10,897.5,14
2023-03-31,Sudeste,Medicamento A,66.12,3,198.36,130
2023-03-31,Sudeste,Produto de Higiene,85.93,3,257.79,20
2023-03-31,Sudeste,Produto de Higiene,35.46,6,212.76,72
2023-03-31,Sudeste,Medicamento A,53.16,9,478.44,165
2023-03-31,Sudeste,Produto de Higiene,43.31,4,173.24,21
2023-03-31,Sudeste,Produto de Higiene,47.2,10,472.0,115
2023-03-31,Sudeste,Medicamento A,86.38,8,691.04,81
